segment_id,T1024 Choice,T1024 Integration,T1024 Node Count,T1024 Total Depth,Angular Connectivity,Connectivity,Segment Length,nain,nach,integrated,length_penalty,NAIN_adjusted,NACH_adjusted
851,0,122.71441,972,7699.0469,2.1302941,3,156.44388,0.499631429,0,85.05914731,0.993734506,0.496500991,0
852,0,122.47288,972,7714.2305,1.9923149,2,106.29738,0.49864828,0,84.89173147,0.996497891,0.49690196,0
853,14301,140.16324,972,6740.5977,3.0052612,4,120.14447,0.570653217,1.085274056,1341.113359,0.995788711,0.568250031,1.080703653
854,17435,163.21445,972,5788.6055,2.0812879,4,275.48419,0.664470247,1.127205278,1594.009389,0.985332371,0.654724044,1.110671849
855,0,163.10988,972,5792.3164,1.0003819,2,56.858192,0.664044695,0,113.0591534,0.998637411,0.663139875,0
856,10203,209.08481,972,4518.6641,4.0638056,6,151.08943,0.851132706,1.096701315,1929.985163,0.994054298,0.846072124,1.090180656
857,3,149.89388,972,6303.0195,4.0065222,4,151.75644,0.610257441,0.158447043,241.2448933,0.994014766,0.606604908,0.1574987
858,1586,173.57906,972,5442.9609,3.0604763,5,92.260841,0.706650633,0.856668386,1279.317707,0.997170838,0.704651404,0.854244732
859,0,173.5793,972,5442.9531,0.99997866,2,20.033171,0.706651646,0,120.3160024,0.999721166,0.706454607,0
860,0,206.72144,972,4570.3242,2.0575542,3,80.595627,0.84151624,0,143.2883833,0.997692485,0.839574428,0
861,0,151.26793,972,6245.7656,1.9990592,2,65.759491,0.61584978,0,104.8509392,0.998302524,0.614804389,0
862,0,151.45131,972,6238.2031,2.0005851,2,29.996309,0.616596128,0,104.9780485,0.99948336,0.616277569,0
863,0,124.57685,972,7583.9453,1.7625663,2,74.155312,0.50721234,0,86.35009234,0.997964934,0.506180129,0
864,0,132.70195,972,7119.5938,1.148006,2,29.609713,0.540284264,0,91.9819825,0.999493464,0.540010591,0
865,0,136.28868,972,6932.2266,1.0926731,2,8.3191109,0.554883088,0,94.46811428,0.999928912,0.554843642,0
866,4644,135.9977,972,6947.0586,3.8456295,5,94.176353,0.553698751,0.954449955,1148.3322,0.997081846,0.552082973,0.951664723
867,9020,146.17688,972,6463.293,1.5355858,3,51.028423,0.595129264,1.037946046,1331.294433,0.998843062,0.594440737,1.036745207
868,9615,148.65028,972,6355.75,1.5696359,3,43.11195,0.605196031,1.047227228,1363.314476,0.999103724,0.604653609,1.046288623
869,29572,164.73373,972,5735.2188,2.2621748,4,48.100708,0.67065336,1.189454777,1695.876238,0.998942033,0.669943831,1.188196373
870,28725,159.63528,972,5918.3906,2.5498974,4,46.979443,0.649903922,1.181806578,1638.750769,0.998979149,0.649240466,1.180600129
871,16454,149.42612,972,6322.75,3.048012,5,18.807623,0.608353701,1.109227473,1450.695332,0.999746917,0.608199737,1.108946747
872,2433,156.64082,972,6031.5312,4.1104059,5,12.715267,0.637716942,0.895699513,1221.438441,0.999861742,0.637628773,0.895575675
873,0,172.7963,972,5467.6172,2.3059671,3,39.005672,0.703465147,0,119.7732682,0.999229938,0.702923435,0
874,12816,159.55063,972,5921.5312,4.1658435,6,98.22419,0.649559349,1.088831998,1509.1265,0.996890792,0.647539734,1.085446593
875,8239,151.69971,972,6227.9883,3.085675,4,73.046654,0.61760711,1.031985362,1367.857622,0.998010672,0.616378487,1.029932404
876,7606,151.4276,972,6239.1797,4.4656801,5,77.346222,0.616499645,1.02262702,1353.301738,0.997831372,0.615162686,1.020409322
877,472,138.86272,972,6803.7266,2.9619782,4,101.72545,0.565359923,0.697861778,855.5620072,0.99672231,0.563506849,0.695574403
878,3212,128.97614,972,7325.2617,2.5176816,3,143.82248,0.5251191,0.907350542,1041.517353,0.994479282,0.522220065,0.902341316
879,1608,122.88656,972,7688.2617,0.75262767,2,102.52767,0.500332137,0.825156468,907.3930636,0.996683291,0.498672681,0.822419664
880,0,117.33515,972,8052.0117,0.37648717,1,56.051712,0.477735222,0,81.3305284,0.998666524,0.477098174,0
881,0,149.01212,972,6340.3164,1.123859,2,21.230106,0.606668735,0,103.2873308,0.999695226,0.606483838,0
882,1603,163.15388,972,5790.7539,3.2362652,4,127.95425,0.66422381,0.851777411,1204.219052,0.995369922,0.661148402,0.847833615
883,0,153.13388,972,6169.6602,0.39203376,1,69.184425,0.623444088,0,106.1443172,0.998167277,0.622301488,0
884,1614,150.45502,972,6279.5117,3.2775078,4,85.882568,0.612541256,0.84467086,1111.517941,0.997460454,0.610985679,0.842525779
885,0,141.01048,972,6700.0977,0.43327644,1,129.5471,0.574101608,0,97.74101664,0.995282895,0.571393511,0
886,6473,164.6382,972,5738.5469,3.2496314,4,93.103035,0.670264547,1.013871609,1444.816092,0.997131824,0.66834211,1.010963647
887,10098,172.3427,972,5482.0078,4.0622501,6,221.38802,0.701619182,1.07089825,1589.049795,0.989439363,0.694209637,1.059588882
888,61731,193.62498,972,4879.4531,1.2859237,3,305.29227,0.788225348,1.298720624,2135.794653,0.98288445,0.774734437,1.276492306
889,63155,201.57039,972,4687.1172,2.3977504,4,105.49103,0.820556387,1.30759314,2228.03391,0.996537831,0.817715482,1.303066031
890,3754,140.7919,972,6710.5,1.9792038,3,183.08722,0.573211928,0.934062604,1158.873594,0.992062693,0.568662169,0.926648662
891,2214,134.53625,972,7022.5234,1.4818928,3,88.195854,0.547750338,0.869678495,1036.394492,0.997356622,0.546302427,0.867379606
892,15836,176.19928,972,5362.0195,2.0448329,4,94.352592,0.717313773,1.126047091,1703.876532,0.997073612,0.715214635,1.12275184
893,14281,169.66521,972,5568.5195,1.324964,3,106.90606,0.690722843,1.10913461,1623.157423,0.996467642,0.688282963,1.105216749
894,21509,162.55103,972,5812.2305,3.9958551,6,50.760506,0.661770301,1.150900087,1621.661045,0.998852241,0.661010748,1.149579131
895,21279,166.48875,972,5674.7617,3.8522632,5,146.39253,0.67779577,1.152841605,1659.155281,0.994330183,0.673952792,1.146305204
896,0,161.64455,972,5844.8242,2.3059671,3,15.1124,0.658081197,0,112.0434641,0.999819318,0.657962293,0
897,17398,152.6806,972,6187.9766,1.1775017,3,33.696602,0.621599291,1.11835275,1490.807806,0.999383355,0.621215985,1.117663124
898,18344,169.96399,972,5558.7305,2.0894752,3,19.316364,0.691938778,1.138392182,1668.564848,0.999736328,0.691756334,1.13809202
899,41232,178.91704,972,5280.5703,2.7807531,4,50.401241,0.728373661,1.239681661,1901.354683,0.998864512,0.727546601,1.238274017
900,25880,186.03331,972,5078.5742,2.2251945,4,120.58102,0.757332718,1.190767164,1890.340836,0.995765653,0.754125908,1.185725042
901,24816,183.15244,972,5158.457,0.38679314,2,91.889099,0.745609365,1.183684026,1853.378969,0.997188002,0.743512713,1.18035551
902,23768,177.82574,972,5312.9766,2.417058,4,109.64623,0.723932645,1.174584176,1791.804087,0.996330394,0.721276097,1.170273915
903,4812,132.12347,972,7150.7656,2.3840175,3,89.848228,0.537929702,0.955346402,1120.312375,0.997281611,0.5364674,0.952749398
904,3212,123.21566,972,7667.7266,1.0608139,2,74.734474,0.501671737,0.902717713,994.9999133,0.997940902,0.500638746,0.900858929
905,1608,115.57819,972,8174.4141,0.92435241,2,75.131851,0.470583439,0.819542744,853.4281365,0.99792436,0.469606677,0.817841668
906,0,110.36038,972,8560.8984,0.39930958,1,3.613688,0.449343772,0,76.49598624,0.999981838,0.449335611,0
907,2964,162.03246,972,5830.832,2.5564947,4,37.162357,0.659659848,0.921950925,1295.444579,0.999284486,0.659187851,0.921291256
908,3130,162.32149,972,5820.4492,1.0412933,2,27.816559,0.660836177,0.92842382,1306.594994,0.999539449,0.660531828,0.927996233
909,3748,174.39534,972,5417.4844,0.80098176,2,130.71069,0.709972533,0.957118097,1435.18839,0.995218981,0.706578141,0.952542097
910,4434,181.33832,972,5210.0625,1.4169843,3,59.519276,0.738226963,0.98111446,1522.790056,0.998539875,0.737149059,0.97968191
911,4938,126.33844,972,7478.1992,1.4126953,3,42.408459,0.514382701,0.953450301,1074.52367,0.999125798,0.513933026,0.952616793
912,6576,132.26604,972,7143.0586,1.4350603,3,39.399044,0.538509939,0.990649167,1162.815042,0.999218125,0.538088891,0.989874604
913,0,115.62157,972,8171.3477,1.6515505,2,79.933556,0.470759988,0,80.14276526,0.997721016,0.469687134,0
914,0,115.62963,972,8170.7773,0.36808291,1,39.683289,0.470792844,0,80.14835202,0.999209552,0.470420707,0
915,1650,120.89977,972,7814.6055,1.6523989,3,43.182259,0.492245012,0.82653124,895.836098,0.999101508,0.491802734,0.825788608
916,40097,203.66113,972,4639,4.1514659,5,413.67496,0.829063794,1.255383932,2158.626042,0.9729882,0.806669289,1.221473753
917,6878,208.74879,972,4525.9375,3.0238938,5,120.31317,0.849765499,1.049652397,1844.582366,0.995779805,0.846179323,1.04522266
918,1277,172.04785,972,5491.4023,3.0502458,3,13.779868,0.700419314,0.83064089,1230.801725,0.999843368,0.700309605,0.830510784
919,695,146.7932,972,6436.1562,1.673044,2,88.473236,0.597637732,0.746321053,961.0235802,0.997344079,0.596050453,0.744338883
920,197,136.58128,972,6917.375,1.2609942,2,30.531277,0.556074077,0.598069704,722.9663484,0.999469268,0.555778951,0.59775229
921,209,131.49844,972,7184.7539,0.75232905,2,196.12892,0.535385672,0.602142662,703.7609957,0.991197552,0.530672968,0.596842333
922,711,133.08061,972,7099.3359,0.56374604,2,143.45035,0.541825527,0.74063434,874.2705948,0.994500761,0.538845899,0.736561415
923,1282,140.14781,972,6741.3398,0.84189302,2,77.411453,0.570590417,0.811772216,1003.140953,0.997828612,0.569351444,0.810009544
924,1908,148.68172,972,6354.4062,3.1106129,4,66.839539,0.605323975,0.862625408,1123.269359,0.998260247,0.604270861,0.861124653
925,4287,208.24411,972,4536.9062,1.5611157,3,81.900017,0.847711959,0.993220731,1741.713937,0.997635928,0.845707908,0.990872686
926,3601,187.67868,972,5034.0508,1.2263443,2,46.983917,0.764028248,0.96066297,1536.9987,0.998979001,0.763248176,0.959682134
927,2991,168.17941,972,5617.7148,0.80042845,2,200.10648,0.684676217,0.926974618,1346.113297,0.990927813,0.678464706,0.918564931
928,2440,165.67982,972,5702.4688,0.55364746,2,138.88261,0.674503657,0.901838403,1292.397473,0.994762117,0.670970686,0.89711468
929,1888,156.71187,972,6028.7969,0.79345357,2,75.161598,0.638006076,0.866625616,1182.286393,0.997923119,0.636681014,0.864825738
930,1801,150.83568,972,6263.6641,3.06159,4,62.620934,0.614090543,0.85744629,1130.84635,0.99842339,0.613122361,0.856094431
931,119947,239.40553,972,3946.375,4.005568,6,811.02704,0.974498387,1.412193228,2799.805043,0.925790567,0.902181414,1.307395169
932,3700,156.64731,972,6031.2812,4.0976477,6,316.0994,0.637743367,0.943843563,1287.112751,0.981966295,0.626242491,0.926822567
933,700,140.6514,972,6717.2031,2.4958596,4,93.109283,0.57264009,0.743515469,921.8199088,0.997131534,0.570997491,0.74138272
934,137,134.02261,972,7049.4375,0.779836,2,67.637863,0.545659671,0.556052611,661.3310755,0.998228777,0.544693186,0.555067718
935,80,130.37355,972,7246.7461,1.1943164,2,63.496037,0.530806986,0.494384827,574.5196321,0.998389989,0.529952381,0.493588862
936,625,142.88887,972,6612.0195,1.2443562,2,62.36021,0.581746859,0.731985747,920.3395729,0.998433296,0.580835434,0.730838942
937,1261,152.45464,972,6197.1484,0.72041297,2,89.451607,0.620679619,0.817703209,1088.715954,0.997299679,0.619003585,0.815495148
938,1895,159.13544,972,5936.9805,2.3492472,3,69.800575,0.647869625,0.868581097,1201.158911,0.998142581,0.646666259,0.866967778
939,0,125.80569,972,7509.8672,1.5500107,2,12.092828,0.512214203,0,87.20185932,0.999872125,0.512148703,0
940,3212,141.34052,972,6684.4531,1.6140649,3,76.117584,0.57544486,0.916776909,1141.363079,0.997883134,0.57422672,0.914836215
941,4812,148.02545,972,6382.5781,1.3676243,3,67.108658,0.602652988,0.967732484,1255.149773,0.998249659,0.60159814,0.966038622
942,12752,151.40163,972,6240.25,1.488616,3,29.380335,0.616393939,1.081730715,1431.290484,0.999499427,0.616085389,1.08118923
943,14328,161.01729,972,5867.5938,2.4878926,4,90.250923,0.655528338,1.102830074,1540.953261,0.997263224,0.653734304,1.099811875
944,40242,186.42204,972,5067.9844,2.6342978,5,166.68819,0.758914577,1.242800451,1976.579984,0.993107319,0.753683621,1.234234223
945,3194,140.90385,972,6705.168,1.2545038,3,162.36539,0.573667615,0.915817505,1137.045501,0.993374403,0.569866724,0.909749667
946,4785,143.15968,972,6599.5117,0.52070892,2,108.03712,0.582849087,0.963416983,1213.086338,0.996411201,0.580757359,0.959959474
947,6372,152.28329,972,6204.1211,2.4101641,3,64.174194,0.619982273,1.003019782,1333.998955,0.998363946,0.618967949,1.001378787
948,47125,189.10246,972,4996.1484,1.1427501,3,80.292725,0.769822094,1.263420367,2034.856189,0.997705552,0.768055778,1.260521515
949,46116,186.30931,972,5071.0508,1.4357823,3,261.56195,0.758455852,1.258681364,2000.767968,0.986431839,0.748165001,1.241603372
950,48897,203.68137,972,4638.5391,2.3453343,4,129.28539,0.829146137,1.278899195,2199.252083,0.995297231,0.825246854,1.272884827
951,47904,195.54388,972,4831.5703,1.5982943,3,135.80936,0.796033745,1.270338278,2107.37562,0.99493556,0.79200228,1.263904726
952,1491,166.51134,972,5673.9922,2.1204014,3,74.574326,0.67788766,0.845409913,1216.955255,0.997947557,0.676496334,0.843674757
953,688,155.88425,972,6060.8047,2.3245969,3,152.18867,0.634637805,0.75030674,1018.967267,0.993989102,0.630823062,0.745796723
954,0,127.40182,972,7415.7812,0.84059453,1,94.91993,0.518711049,0,88.30821233,0.997047053,0.517179323,0
955,1594,143.12453,972,6601.1328,1.8260955,3,94.036385,0.582705995,0.838459459,1055.580017,0.99708838,0.581009376,0.836018183
956,2600,144.04167,972,6559.1016,3.0937679,4,303.68481,0.586438879,0.89470839,1132.748829,0.983019646,0.576480939,0.879515924
957,0,141.47105,972,6678.2852,0.98283732,2,32.426773,0.575976168,0,98.06025944,0.999418336,0.575641143,0
958,3188,142.27586,972,6640.5078,3.0633636,4,280.45605,0.57925187,0.916611777,1147.849797,0.984932865,0.570524204,0.902801064
959,0,123.89715,972,7625.5508,1.9605427,2,17.394951,0.504445682,0,85.8789602,0.999775549,0.504332459,0
960,1596,169.31673,972,5579.9805,2.0084443,3,110.85773,0.689304642,0.854929112,1248.966235,0.996269159,0.686732956,0.851739508
961,0,142.18596,972,6644.707,1.0963919,1,92.906792,0.578885916,0,98.55579729,0.997140931,0.577230841,0
962,0,171.19759,972,5518.6758,2.1386447,3,127.3905,0.696959069,0,118.6651268,0.995400594,0.693753471,0
963,61756,205.61797,972,4594.8516,4.1425519,6,141.09407,0.837026165,1.308017561,2268.167468,0.994636112,0.832536451,1.301001501
964,13326,169.50266,972,5573.8594,3.0808759,5,113.72563,0.690061351,1.100988614,1609.872254,0.996122864,0.687385889,1.096719931
965,92762,212.09616,972,4454.5078,3.73247,5,226.96002,0.863385691,1.361263195,2425.91641,0.989037364,0.853920709,1.346340162
966,89473,209.73134,972,4504.7344,2.7582264,5,133.46504,0.853763441,1.355159644,2391.296868,0.99506655,0.849551441,1.348474031
967,7940,169.41338,972,5576.7969,2.0104797,4,205.35103,0.689698001,1.040905368,1521.318669,0.99056803,0.683192789,1.031087579
968,7975,165.04095,972,5724.543,1.3034792,3,93.433792,0.671903637,1.038269824,1482.780325,0.997116453,0.669966171,1.035275924
969,6388,158.58659,972,5957.5273,0.72902578,2,157.14746,0.64563595,1.007985678,1389.613337,0.993692071,0.641563324,1.001627376
970,4797,147.06035,972,6424.4648,1.5489392,3,136.66547,0.598724989,0.9666549,1246.507474,0.99488744,0.595663972,0.96171282
971,0,238.9814,972,3953.3789,1.9968407,3,520.85486,0.972772815,0,165.6492836,0.961824636,0.935636859,0
972,0,146.11418,972,6466.0664,1.0690708,2,22.02449,0.594874083,0,101.2786319,0.99967759,0.59468229,0
973,1603,127.4783,972,7411.332,2.4408035,3,197.16634,0.51902236,0.828202767,940.901912,0.991127461,0.514417314,0.820854506
974,0,121.21897,972,7794.0273,0.39642417,1,12.511194,0.49354433,0,84.02258729,0.999865176,0.493477788,0
975,86,133.65977,972,7068.5742,3.1885974,4,251.34366,0.544182829,0.50383456,598.4398088,0.987220431,0.537228407,0.497395772
976,3288,146.13785,972,6465.0195,3.1392739,4,255.15633,0.594970383,0.922927034,1183.518253,0.986928032,0.587192949,0.910862562
977,1603,142.76404,972,6617.8008,1.3590031,3,193.95116,0.581238799,0.838858787,1053.72411,0.991344084,0.576207645,0.831597695
978,0,139.25584,972,6784.5195,0.17512375,1,64.814896,0.566959996,0,96.52479287,0.998339213,0.566018396,0
979,6396,141.35117,972,6683.9492,2.9492109,4,330.55151,0.57548823,0.994967183,1238.765004,0.980713738,0.564389213,0.975777985
980,51513,185.19376,972,5101.5977,2.155921,4,217.39172,0.753916216,1.270758946,2009.283461,0.989724583,0.746169413,1.257701368
981,52965,188.49072,972,5012.3633,1.1955401,3,88.859451,0.767332728,1.276651654,2050.293549,0.997326581,0.765281326,1.27323863
982,0,124.29356,972,7601.2305,2.000026,2,55.806137,0.506059243,0,86.15373068,0.998675348,0.50538889,0
983,702,155.47672,972,6076.6914,2.7147894,4,139.61214,0.632979175,0.752390184,1019.426393,0.99472066,0.629637463,0.748418061
984,77,140.91592,972,6704.5938,1.2762898,2,268.84299,0.573716731,0.494462719,615.724764,0.985860401,0.565604606,0.487471215
985,75,144.26291,972,6549.043,1.1088568,2,31.28603,0.587339309,0.492827024,626.6500106,0.999449174,0.587015787,0.492555563
986,694,155.40498,972,6079.4961,1.4539372,3,184.04015,0.632687254,0.751036824,1017.179933,0.992000494,0.627626069,0.7450289
987,3206,141.34885,972,6684.0586,1.98597,4,132.88559,0.575478813,0.916570836,1141.166225,0.99509875,0.572658248,0.912078493
988,0,142.21463,972,6643.3672,0.80649823,2,443.30325,0.579002627,0,98.57566982,0.970031664,0.561650882,0
989,0,141.34587,972,6684.1992,1.0716076,2,63.64183,0.575466712,0,97.97349127,0.998384402,0.574536989,0
990,0,124.54317,972,7585.9961,1.9975877,2,33.001266,0.507075256,0,86.32674714,0.999402594,0.506772327,0
991,0,117.11527,972,8067.1289,2.0543375,2,406.76535,0.476840204,0,81.1781192,0.973662851,0.464281592,0
,,,,,,,,,,,,,
metric,value,,,,,,,,,,,,
avg_nain_raw,0.703936,,,,,,,,,,,,
avg_nach_raw,0.761874,,,,,,,,,,,,
avg_segment_length,105.0635,,,,,,,,,,,,
nain_nach_pearson_r_raw,0.327391,,,,,,,,,,,,
nain_nach_p_value_raw,6.51E-26,,,,,,,,,,,,
avg_nain_adjusted,0.700473,,,,,,,,,,,,
avg_nach_adjusted,0.75805,,,,,,,,,,,,
nain_nach_pearson_r_adjusted,0.324356,,,,,,,,,,,,
nain_nach_p_value_adjusted,1.96E-25,,,,,,,,,,,,
